# Tiempo_dias,Posicion_AU,Velocidad_kms,a_Psi,rho_dot,I_Ni
1.279056834612390077e+02,4.397793620190445729e+00,-3.221854622114194200e+01,1.877440025698339550e-35,1.877440025698339550e-35,1.777440025698339453e-15
1.282532532532532628e+02,4.391325082006347635e+00,-3.222777868360206099e+01,-9.380945957672966915e-35,-9.380945957672966915e-35,9.280945957672967030e-15
1.286008230452674752e+02,4.384854684676720460e+00,-3.223703851040937707e+01,1.326860041453736935e-34,1.326860041453736935e-34,1.316860041453736874e-14
1.289483928372817161e+02,4.378382422949162134e+00,-3.224632582000058534e+01,-1.193605621096313330e-34,-1.193605621096313330e-34,1.183605621096313288e-14
1.292959626292959570e+02,4.371908291555950399e+00,-3.225564073123170061e+01,6.110732167005645359e-35,6.110732167005645359e-35,6.010732167005645085e-15
1.296435324213101978e+02,4.365432285214030372e+00,-3.226498336337804318e+01,2.068305454653677674e-35,2.068305454653677674e-35,1.968305454653677696e-15
1.299911022133244387e+02,4.358954398625021653e+00,-3.227435383613422459e+01,-9.279710504537283296e-35,-9.279710504537283296e-35,9.179710504537283511e-15
1.303386720053386796e+02,4.352474626475216546e+00,-3.228375226961416189e+01,1.291535320220350149e-34,1.291535320220350149e-34,1.281535320220350119e-14
1.306862417973528920e+02,4.345992963435580947e+00,-3.229317878435107758e+01,-1.147177425838614125e-34,-1.147177425838614125e-34,1.137177425838614108e-14
1.310338115893671613e+02,4.339509404161750794e+00,-3.230263350129749966e+01,5.712829087401762903e-35,5.712829087401762903e-35,5.612829087401763054e-15
1.313813813813813738e+02,4.333023943294037394e+00,-3.231211654182524740e+01,2.245527501284543308e-35,2.245527501284543308e-35,2.145527501284543266e-15
1.317289511733956147e+02,4.326536575457422096e+00,-3.232162802772544552e+01,-9.173041640569615773e-35,-9.173041640569615773e-35,9.073041640569615268e-15
1.320765209654098555e+02,4.320047295261559839e+00,-3.233116808120853847e+01,1.256693934036936181e-34,1.256693934036936181e-34,1.246693934036936195e-14
1.324240907574240964e+02,4.313556097300781822e+00,-3.234073682490424062e+01,-1.102054592246107193e-34,-1.102054592246107193e-34,1.092054592246107117e-14
1.327716605494383373e+02,4.307062976154083955e+00,-3.235033438186160026e+01,5.331154221359723414e-35,5.331154221359723414e-35,5.231154221359723100e-15
1.331192303414525497e+02,4.300567926385143736e+00,-3.235996087554894274e+01,2.409684922565911405e-35,2.409684922565911405e-35,2.309684922565911295e-15
1.334668001334667906e+02,4.294070942542303371e+00,-3.236961642985392018e+01,-9.061386510662569915e-35,-9.061386510662569915e-35,8.961386510662569102e-15
1.338143699254810315e+02,4.287572019158583991e+00,-3.237930116908346179e+01,1.222350216761641273e-34,1.222350216761641273e-34,1.212350216761641288e-14
1.341619397174952724e+02,4.281071150751675880e+00,-3.238901521796381644e+01,-1.058216129084229094e-34,-1.058216129084229094e-34,1.048216129084229093e-14
1.345095095095095132e+02,4.274568331823942913e+00,-3.239875870164053140e+01,4.965227280859012726e-35,4.965227280859012726e-35,4.865227280859012799e-15
1.348570793015237257e+02,4.268063556862419894e+00,-3.240853174567845230e+01,2.561338692444220250e-35,2.561338692444220250e-35,2.461338692444220153e-15
1.352046490935379666e+02,4.261556820338816998e+00,-3.241833447606172314e+01,-8.945172274977381374e-35,-8.945172274977381374e-35,8.845172274977380696e-15
1.355522188855522359e+02,4.255048116709516215e+00,-3.242816701919381472e+01,1.188517059843733679e-34,1.188517059843733679e-34,1.178517059843733720e-14
1.358997886775664483e+02,4.248537440415573130e+00,-3.243802950189746070e+01,-1.015640700330772810e-34,-1.015640700330772810e-34,1.005640700330772710e-14
1.362473584695806892e+02,4.242024785882710702e+00,-3.244792205141472863e+01,4.614576758112026744e-35,4.614576758112026744e-35,4.514576758112026175e-15
1.365949282615949016e+02,4.235510147521331703e+00,-3.245784479540698442e+01,2.701032353480659888e-35,2.701032353480659888e-35,2.601032353480659768e-15
1.369424980536091709e+02,4.228993519726506278e+00,-3.246779786195487105e+01,-8.824806752650432589e-35,-8.824806752650432589e-35,8.724806752650432680e-15
1.372900678456234118e+02,4.222474896877979944e+00,-3.247778137955837252e+01,1.155205980649680694e-34,1.155205980649680694e-34,1.145205980649680696e-14
1.376376376376376243e+02,4.215954273340170921e+00,-3.248779547713674276e+01,-9.743066713363220419e-35,-9.743066713363220419e-35,9.643066713363220635e-15
1.379852074296518651e+02,4.209431643462168360e+00,-3.249784028402854830e+01,4.278739989108399739e-35,4.278739989108399739e-35,4.178739989108399170e-15
1.383327772216661060e+02,4.202907001577734114e+00,-3.250791592999166824e+01,2.829292369307189231e-35,2.829292369307189231e-35,2.729292369307189013e-15
1.386803470136803469e+02,4.196380342005307185e+00,-3.251802254520327295e+01,-8.700679051597548501e-35,-8.700679051597548501e-35,8.600679051597547595e-15
1.390279168056945878e+02,4.189851659047989507e+00,-3.252816026025983120e+01,1.122427188484482052e-34,1.122427188484482052e-34,1.112427188484482087e-14
1.393754865977088002e+02,4.183320946993566380e+00,-3.253832920617713143e+01,-9.341921526586688339e-35,-9.341921526586688339e-35,9.241921526586688620e-15
1.397230563897230411e+02,4.176788200114488703e+00,-3.254852951439024622e+01,3.957263202665861346e-35,3.957263202665861346e-35,3.857263202665860867e-15
1.400706261817373104e+02,4.170253412667883630e+00,-3.255876131675355367e+01,2.946628477376666873e-35,2.946628477376666873e-35,2.846628477376666478e-15
1.404181959737515228e+02,4.163716578895549247e+00,-3.256902474554074445e+01,-8.573160184439182116e-35,-8.573160184439182116e-35,8.473160184439181997e-15
1.407657657657657637e+02,4.157177693023954568e+00,-3.257931993344480048e+01,1.090189648361628213e-34,1.090189648361628213e-34,1.080189648361628167e-14
1.411133355577800046e+02,4.150636749264247527e+00,-3.258964701357801630e+01,-8.952750416517086716e-35,-8.952750416517086716e-35,8.852750416517086073e-15
1.414609053497942455e+02,4.144093741812239884e+00,-3.260000611947198479e+01,3.649701555793205304e-35,3.649701555793205304e-35,3.549701555793204956e-15
1.418084751418084863e+02,4.137548664848423208e+00,-3.261039738507758301e+01,3.053534041575414700e-35,3.053534041575414700e-35,2.953534041575414545e-15
1.421560449338226988e+02,4.131001512537959108e+00,-3.262082094476502192e+01,-8.442603670590760555e-35,-8.442603670590760555e-35,8.342603670590761017e-15
1.425036147258369397e+02,4.124452279030680124e+00,-3.263127693332379664e+01,1.058501142575028473e-34,1.058501142575028473e-34,1.048501142575028491e-14
1.428511845178511805e+02,4.117900958461095051e+00,-3.264176548596270067e+01,-8.575330618911239465e-35,-8.575330618911239465e-35,8.475330618911239710e-15
1.431987543098654214e+02,4.111347469173969316e+00,-3.265228939154832943e+01,3.355619156075079321e-35,3.355619156075079321e-35,3.255619156075078960e-15
1.435463241018796623e+02,4.104791572717156001e+00,-3.266285689867260089e+01,3.150486404270793257e-35,3.150486404270793257e-35,3.050486404270793004e-15
1.438938938938938747e+02,4.098233255127239794e+00,-3.267346836307550717e+01,-8.309346124619115159e-35,-8.309346124619115159e-35,8.209346124619114957e-15
1.442414636859081440e+02,4.091672519559544696e+00,-3.268412354149968024e+01,1.027368330126166416e-34,1.027368330126166416e-34,1.017368330126166339e-14
1.445890334779223849e+02,4.085109369014186420e+00,-3.269482219767181164e+01,-8.209438005121515266e-35,-8.209438005121515266e-35,8.109438005121515201e-15
1.449366032699365974e+02,4.078543806336075050e+00,-3.270556410230275191e+01,3.074589071845127322e-35,3.074589071845127322e-35,2.974589071845126975e-15
1.452841730619508382e+02,4.071975834214907941e+00,-3.271634903308743247e+01,3.237947237410212377e-35,3.237947237410212377e-35,3.137947237410211994e-15
1.456317428539650791e+02,4.065405455185179484e+00,-3.272717677470491537e+01,-8.173707830931488704e-35,-8.173707830931488704e-35,8.073707830931488924e-15
1.459793126459793200e+02,4.058832671626170452e+00,-3.273804711881837193e+01,9.967968040586907951e-35,9.967968040586907951e-35,9.867968040586907433e-15
1.463268824379935609e+02,4.052257485761958655e+00,-3.274895986407507564e+01,-7.854847435375838249e-35,-7.854847435375838249e-35,7.754847435375837641e-15
1.466744522300077733e+02,4.045679899661410062e+00,-3.275991481610643064e+01,2.806193330819627766e-35,2.806193330819627766e-35,2.706193330819627361e-15
1.470220220220220142e+02,4.039099915238183236e+00,-3.277091178752794320e+01,3.316362892264696770e-35,3.316362892264696770e-35,3.216362892264696536e-15
1.473695918140362551e+02,4.032517534250729341e+00,-3.278195059793922184e+01,-8.035993304881471108e-35,-8.035993304881471108e-35,7.935993304881470492e-15
1.477171616060504959e+02,4.025932758302291248e+00,-3.279303107392400563e+01,9.667911467525055624e-35,9.667911467525055624e-35,9.567911467525055636e-15
1.480647313980647368e+02,4.019345588840901762e+00,-3.280415304905015716e+01,-7.511333092692484543e-35,-7.511333092692484543e-35,7.411333092692484730e-15
1.484123011900789493e+02,4.012756027159388950e+00,-3.281531636386959860e+01,2.550022907900714096e-35,2.550022907900714096e-35,2.450022907900713918e-15
1.487598709820932186e+02,4.006164074395368146e+00,-3.282652086591842533e+01,3.386164747513443568e-35,3.386164747513443568e-35,3.286164747513443441e-15
1.491074407741074310e+02,3.999569731531252170e+00,-3.283776640971682070e+01,-7.896491840423622371e-35,-7.896491840423622371e-35,7.796491840423622514e-15
1.494550105661216719e+02,3.992972999394240663e+00,-3.284905285676907027e+01,9.373549832288393038e-35,9.373549832288393038e-35,9.273549832288393404e-15
1.498025803581359128e+02,3.986373878656326752e+00,-3.286038007556359020e+01,-7.178668798153798943e-35,-7.178668798153798943e-35,7.078668798153798576e-15
1.501501501501501536e+02,3.979772369834295276e+00,-3.287174794157289881e+01,2.305677702754111114e-35,2.305677702754111114e-35,2.205677702754111029e-15
1.504977199421643945e+02,3.973168473289724112e+00,-3.288315633725361664e+01,3.447769555305844822e-35,3.447769555305844822e-35,3.347769555305844574e-15
1.508452897341786070e+02,3.966562189228981516e+00,-3.289460515204651614e+01,-7.755478044418951869e-35,-7.755478044418951869e-35,7.655478044418951742e-15
1.511928595261928479e+02,3.959953517703227455e+00,-3.290609428237644352e+01,9.084910325170324355e-35,9.084910325170324355e-35,8.984910325170324768e-15
1.515404293182070887e+02,3.953342458608414933e+00,-3.291762363165236138e+01,-6.856628308232626912e-35,-6.856628308232626912e-35,6.756628308232626376e-15
1.518879991102213296e+02,3.946729011685286892e+00,-3.292919311026737006e+01,2.072766507804725755e-35,2.072766507804725755e-35,1.972766507804725672e-15
1.522355689022355705e+02,3.940113176519379756e+00,-3.294080263559865784e+01,3.501579785021193154e-35,3.501579785021193154e-35,3.401579785021192734e-15
1.525831386942498114e+02,3.933494952541020773e+00,-3.295245213200753653e+01,-7.613212357709045925e-35,-7.613212357709045925e-35,7.513212357709045411e-15
1.529307084862640238e+02,3.926874339025329785e+00,-3.296414153083942722e+01,8.802011571335110227e-35,8.802011571335110227e-35,8.702011571335110090e-15
1.532782782782782931e+02,3.920251335092217904e+00,-3.297587077042386738e+01,-6.544985594874775347e-35,-6.544985594874775347e-35,6.444985594874775269e-15
1.536258480702925056e+02,3.913625939706388390e+00,-3.298763979607451091e+01,1.850906967265014973e-35,1.850906967265014973e-35,1.750906967265014942e-15
1.539734178623067464e+02,3.906998151677334885e+00,-3.299944856008910676e+01,3.547983964409400326e-35,3.547983964409400326e-35,3.447983964409400101e-15
1.543209876543209873e+02,3.900367969659344514e+00,-3.301129702174954161e+01,-7.469941563109927584e-35,-7.469941563109927584e-35,7.369941563109926858e-15
1.546685574463352282e+02,3.893735392151496555e+00,-3.302318514732177590e+01,8.524864107223851353e-35,8.524864107223851353e-35,8.424864107223850410e-15
1.550161272383494691e+02,3.887100417497659777e+00,-3.303511291005593620e+01,-6.243515108975981773e-35,-6.243515108975981773e-35,6.143515108975981413e-15
1.553636970303636815e+02,3.880463043886496877e+00,-3.304708029018621573e+01,1.639725527732666331e-35,1.639725527732666331e-35,1.539725527732666331e-15
1.557112668223779224e+02,3.873823269351461374e+00,-3.305908727493095967e+01,3.587357017885544798e-35,3.587357017885544798e-35,3.487357017885544404e-15
1.560588366143921633e+02,3.867181091770798940e+00,-3.307113385849258691e+01,-7.325899280465365756e-35,-7.325899280465365756e-35,7.225899280465365876e-15
1.564064064064064041e+02,3.860536508867546512e+00,-3.308322004205763989e+01,8.253470839066890685e-35,8.253470839066890685e-35,8.153470839066889749e-15
1.567539761984206450e+02,3.853889518209532739e+00,-3.309534583379679873e+01,-5.951992027911518579e-35,-5.951992027911518579e-35,5.851992027911518649e-15
1.571015459904348575e+02,3.847240117209380639e+00,-3.310751124886482444e+01,1.438857380927840619e-35,1.438857380927840619e-35,1.338857380927840748e-15
1.574491157824490983e+02,3.840588303124500502e+00,-3.311971630940061573e+01,3.620060601712717117e-35,3.620060601712717117e-35,3.520060601712716955e-15
1.577966855744633676e+02,3.833934073057097436e+00,-3.313196104452716639e+01,-7.181306448901451685e-35,-7.181306448901451685e-35,7.081306448901451762e-15
1.581442553664775801e+02,3.827277423954169144e+00,-3.314424549035158662e+01,7.987827483988448836e-35,7.987827483988448836e-35,7.887827483988449068e-15
1.584918251584918210e+02,3.820618352607501933e+00,-3.315656968996511011e+01,-5.670192487757719115e-35,-5.670192487757719115e-35,5.570192487757719124e-15
1.588393949505060618e+02,3.813956855653676925e+00,-3.316893369344306564e+01,1.247946399114065332e-35,1.247946399114065332e-35,1.147946399114065327e-15
1.591869647425203027e+02,3.807292929574064289e+00,-3.318133755784491257e+01,3.646443435830972175e-35,3.646443435830972175e-35,3.546443435830971750e-15
1.595345345345345436e+02,3.800626570694829010e+00,-3.319378134721420537e+01,-7.036371796440718536e-35,-7.036371796440718536e-35,6.936371796440717984e-15
1.598821043265487560e+02,3.793957775186926007e+00,-3.320626513257862911e+01,7.727922994175713532e-35,7.727922994175713532e-35,7.627922994175713482e-15
1.602296741185629969e+02,3.787286539066101021e+00,-3.321878899194996393e+01,-5.397893800789996739e-35,-5.397893800789996739e-35,5.297893800789996761e-15
1.605772439105772378e+02,3.780612858192894166e+00,-3.323135301032412059e+01,1.066645063672834389e-35,1.066645063672834389e-35,9.666450636728343565e-16
1.609248137025914787e+02,3.773936728272636376e+00,-3.324395727968110492e+01,3.666841632153522092e-35,3.666841632153522092e-35,3.566841632153521537e-15
1.612723834946057195e+02,3.767258144855448521e+00,-3.325660189898503916e+01,-6.891292297150757925e-35,-6.891292297150757925e-35,6.791292297150757806e-15
1.616199532866199320e+02,3.760577103336246729e+00,-3.326928697418417613e+01,7.473739964584971765e-35,7.473739964584971765e-35,7.373739964584971396e-15
1.619675230786342013e+02,3.753893598954735289e+00,-3.328201261821086376e+01,-5.134874658870626912e-35,-5.134874658870626912e-35,5.034874658870626946e-15
1.623150928706484422e+02,3.747207626795412860e+00,-3.329477895098157347e+01,8.946143873457473735e-36,8.946143873457473735e-36,7.946143873457474275e-16
1.626626626626626546e+02,3.740519181787569369e+00,-3.330758609939685755e+01,3.681579019118843328e-35,3.681579019118843328e-35,3.581579019118843445e-15
1.630102324546768955e+02,3.733828258705285119e+00,-3.332043419734142731e+01,-6.746253615987901339e-35,-6.746253615987901339e-35,6.646253615987901173e-15
1.633578022466911364e+02,3.727134852167434342e+00,-3.333332338568408204e+01,7.225255024643608535e-35,7.225255024643608535e-35,7.125255024643608665e-15
1.637053720387053772e+02,3.720438956637680761e+00,-3.334625381227773744e+01,-4.880915323285524569e-35,-4.880915323285524569e-35,4.780915323285524069e-15
1.640529418307196181e+02,3.713740566424482026e+00,-3.335922563195942558e+01,7.315238305971165947e-36,7.315238305971165947e-36,6.315238305971166811e-16
1.644005116227338306e+02,3.707039675681087942e+00,-3.337223900655026654e+01,3.690967462308002663e-35,3.690967462308002663e-35,3.590967462308002414e-15
1.647480814147480714e+02,3.700336278405536472e+00,-3.338529410485554649e+01,-6.601430541504593304e-35,-6.601430541504593304e-35,6.501430541504593142e-15
1.650956512067623123e+02,3.693630368440660394e+00,-3.339839110266460409e+01,6.982439214407508084e-35,6.982439214407508084e-35,6.882439214407507887e-15
1.654432209987765532e+02,3.686921939474084198e+00,-3.341153018275092990e+01,-4.635797801608207362e-35,-4.635797801608207362e-35,4.535797801608207011e-15
1.657907907907907941e+02,3.680210985038223637e+00,-3.342471153487210955e+01,5.770512125436005570e-36,5.770512125436005570e-36,4.770512125436005491e-16
1.661383605828050065e+02,3.673497498510286174e+00,-3.343793535576986642e+01,3.695307180992412913e-35,3.695307180992412913e-35,3.595307180992412415e-15
1.664859303748192758e+02,3.666781473112270540e+00,-3.345120184916999051e+01,-6.456987406613324084e-35,-6.456987406613324084e-35,6.356987406613323552e-15
1.668335001668334883e+02,3.660062901910968503e+00,-3.346451122578242376e+01,6.745258345614988921e-35,6.745258345614988921e-35,6.645258345614988598e-15
1.671810699588477291e+02,3.653341777817962210e+00,-3.347786370330121031e+01,-4.399306012107957993e-35,-4.399306012107957993e-35,4.299306012107957794e-15
1.675286397508619700e+02,3.646618093589626852e+00,-3.349125950640450355e+01,4.308826168777187903e-36,4.308826168777187903e-36,3.308826168777188453e-16
1.678762095428762109e+02,3.639891841827129770e+00,-3.350469886675456621e+01,3.694887060448214278e-35,3.694887060448214278e-35,3.594887060448214262e-15
1.682237793348904518e+02,3.633163014976427352e+00,-3.351818202299779159e+01,-6.313078497582092831e-35,-6.313078497582092831e-35,6.213078497582092268e-15
1.685713491269046926e+02,3.626431605328270802e+00,-3.353170922076465388e+01,6.513673348078688241e-35,6.513673348078688241e-35,6.413673348078688379e-15
1.689189189189189051e+02,3.619697605018202591e+00,-3.354528071266977207e+01,-4.171225936238774683e-35,-4.171225936238774683e-35,4.071225936238774739e-15
1.692664887109331460e+02,3.612961006026555122e+00,-3.355889675831186025e+01,2.927122931825284243e-36,2.927122931825284243e-36,1.927122931825284319e-16
1.696140585029473868e+02,3.606221800178454284e+00,-3.357255762427374890e+01,3.689984959891434394e-35,3.689984959891434394e-35,3.589984959891434502e-15
1.699616282949616277e+02,3.599479979143817676e+00,-3.358626358412238488e+01,-6.169848451443850542e-35,-6.169848451443850542e-35,6.069848451443850633e-15
1.703091980869758686e+02,3.592735534437353273e+00,-3.360001491840882437e+01,6.287640601853325063e-35,6.287640601853325063e-35,6.187640601853324953e-15
1.706567678789900810e+02,3.585988457418563424e+00,-3.361381191466821861e+01,-3.951345759728458421e-35,-3.951345759728458421e-35,3.851345759728458033e-15
1.710043376710043503e+02,3.579238739291739524e+00,-3.362765486741987786e+01,1.622425540495843151e-36,1.622425540495843151e-36,6.224255404958432337e-17
1.713519074630185628e+02,3.572486371105966896e+00,-3.364154407816718617e+01,3.680868015938717373e-35,3.680868015938717373e-35,3.580868015938717369e-15
1.716994772550328037e+02,3.565731343755120797e+00,-3.365547985539764397e+01,-6.027432642021033372e-35,-6.027432642021033372e-35,5.927432642021032922e-15
1.720470470470470445e+02,3.558973647977869970e+00,-3.366946251458286810e+01,6.067112255590494533e-35,6.067112255590494533e-35,5.967112255590494369e-15
1.723946168390612854e+02,3.552213274357674422e+00,-3.368349237817860597e+01,-3.739456002738967384e-35,-3.739456002738967384e-35,3.639456002738966979e-15
1.727421866310755263e+02,3.545450213322784094e+00,-3.369756977562468592e+01,3.918366834108896066e-37,3.918366834108896066e-37,0.000000000000000000e+00
1.730897564230897387e+02,3.538684455146244634e+00,-3.371169504334507394e+01,3.667792941462602870e-35,3.667792941462602870e-35,3.567792941462602355e-15
1.734373262151039796e+02,3.531915989945889400e+00,-3.372586852474785246e+01,-5.885957554751528286e-35,-5.885957554751528286e-35,5.785957554751528040e-15
1.737848960071182205e+02,3.525144807684345682e+00,-3.374009057022517766e+01,5.852036531507550945e-35,5.852036531507550945e-35,5.752036531507550381e-15
1.741324657991324614e+02,3.518370898169033811e+00,-3.375436153715336474e+01,-3.535349639587014400e-35,-3.535349639587014400e-35,3.435349639587014125e-15
1.744800355911467022e+02,3.511594251052161830e+00,-3.376868178989281688e+01,-7.674624903444961859e-37,-7.674624903444961859e-37,0.000000000000000000e+00
1.748276053831609431e+02,3.504814855830734377e+00,-3.378305169978805367e+01,3.651006319760947207e-35,3.651006319760947207e-35,3.551006319760947104e-15
1.751751751751751840e+02,3.498032701846544246e+00,-3.379747164516771818e+01,-5.745541150507930618e-35,-5.745541150507930618e-35,5.645541150507930594e-15
1.755227449671894249e+02,3.491247778286177716e+00,-3.381194201134453436e+01,5.642358017376904940e-35,5.642358017376904940e-35,5.542358017376904919e-15
1.758703147592036373e+02,3.484460074181012779e+00,-3.382646319061538520e+01,-3.338822208497466701e-35,-3.338822208497466701e-35,3.238822208497466530e-15
1.762178845512178782e+02,3.477669578407218243e+00,-3.384103558226123454e+01,-1.858213504832882073e-36,-1.858213504832882073e-36,8.582135048328821161e-17
1.765654543432321191e+02,3.470876279685755517e+00,-3.385565959254716262e+01,3.630744893929416606e-35,3.630744893929416606e-35,3.530744893929416517e-15
1.769130241352463599e+02,3.464080166582379050e+00,-3.387033563472236608e+01,-5.606293218616599915e-35,-5.606293218616599915e-35,5.506293218616599869e-15
1.772605939272606008e+02,3.457281227507631893e+00,-3.388506412902015796e+01,5.438017945930749190e-35,5.438017945930749190e-35,5.338017945930748866e-15
1.776081637192748133e+02,3.450479450716851471e+00,-3.389984550265796059e+01,-3.149671911816384202e-35,-3.149671911816384202e-35,3.049671911816383951e-15
1.779557335112890541e+02,3.443674824310166471e+00,-3.391468018983731270e+01,-2.883081719283828424e-36,-2.883081719283828424e-36,1.883081719283828396e-16
1.783033033033032950e+02,3.436867336232496850e+00,-3.392956863174386228e+01,3.607235851401512238e-35,3.607235851401512238e-35,3.507235851401512105e-15
1.786508730953175359e+02,3.430056974273555603e+00,-3.394451127654735956e+01,-5.468315719267733274e-35,-5.468315719267733274e-35,5.368315719267733172e-15
1.789984428873317768e+02,3.423243726067845216e+00,-3.395950857940168532e+01,5.238954462076545466e-35,5.238954462076545466e-35,5.138954462076544987e-15
1.793460126793459892e+02,3.416427579094662104e+00,-3.397456100244481547e+01,-2.967699707127818937e-35,-2.967699707127818937e-35,2.867699707127818669e-15
1.796935824713602585e+02,3.409608520678093058e+00,-3.398966901479887071e+01,-3.844657515316389928e-36,-3.844657515316389928e-36,2.844657515316390134e-16
1.800411522633744994e+02,3.402786537987017912e+00,-3.400483309257004549e+01,3.580697103557618615e-35,3.580697103557618615e-35,3.480697103557618387e-15
1.803887220553887119e+02,3.395961618035108653e+00,-3.402005371884866491e+01,-5.331703115521848500e-35,-5.331703115521848500e-35,5.231703115521848472e-15
1.807362918474029527e+02,3.389133747680825426e+00,-3.403533138370916333e+01,5.045102878311944407e-35,5.045102878311944407e-35,4.945102878311944261e-15
1.810838616394171936e+02,3.382302913627426300e+00,-3.405066658421009862e+01,-2.792709389703043808e-35,-2.792709389703043808e-35,2.692709389703043605e-15
1.814314314314314345e+02,3.375469102422954393e+00,-3.406605982439413083e+01,-4.745457506337402860e-36,-4.745457506337402860e-36,3.745457506337403008e-16
1.817790012234456754e+02,3.368632300460249418e+00,-3.408151161528802220e+01,3.551337560357219219e-35,3.551337560357219219e-35,3.451337560357218933e-15
1.821265710154598878e+02,3.361792493976941909e+00,-3.409702247490267268e+01,-5.196542695108524480e-35,-5.196542695108524480e-35,5.096542695108524471e-15
1.824741408074741287e+02,3.354949669055452333e+00,-3.411259292823308442e+01,4.856395918706678410e-35,4.856395918706678410e-35,4.756395918706678012e-15
1.828217105994883980e+02,3.348103811622995973e+00,-3.412822350725835463e+01,-2.624507666665464260e-35,-2.624507666665464260e-35,2.524507666665464148e-15
1.831692803915026104e+02,3.341254907451576717e+00,-3.414391475094172534e+01,-5.587925766578123790e-36,-5.587925766578123790e-36,4.587925766578124286e-16
1.835168501835168513e+02,3.334402942157991934e+00,-3.415966720523051947e+01,3.519357399960497780e-35,3.519357399960497780e-35,3.419357399960497480e-15
1.838644199755310638e+02,3.327547901203831149e+00,-3.417548142305620473e+01,-5.062914882226051864e-35,-5.062914882226051864e-35,4.962914882226051805e-15
1.842119897675453331e+02,3.320689769895474264e+00,-3.419135796433432972e+01,4.672763951826983690e-35,4.672763951826983690e-35,4.572763951826983571e-15
1.845595595595595739e+02,3.313828533384095110e+00,-3.420729739596458074e+01,-2.462904223286884453e-35,-2.462904223286884453e-35,2.362904223286884638e-15
1.849071293515737864e+02,3.306964176665657007e+00,-3.422330029183073918e+01,-6.374435077004283651e-36,-6.374435077004283651e-36,5.374435077004284263e-16
1.852546991435880273e+02,3.300096684580916317e+00,-3.423936723280070993e+01,3.484948333293625180e-35,3.484948333293625180e-35,3.384948333293625048e-15
1.856022689356022681e+02,3.293226041815421556e+00,-3.425549880672650005e+01,-4.930893539540781490e-35,-4.930893539540781490e-35,4.830893539540781236e-15
1.859498387276165090e+02,3.286352232899511172e+00,-3.427169560844424723e+01,4.494135212957326822e-35,4.494135212957326822e-35,4.394135212957326846e-15
1.862974085196307499e+02,3.279475242208317542e+00,-3.428795823977418422e+01,-2.307711781765174585e-35,-2.307711781765174585e-35,2.207711781765174695e-15
1.866449783116449623e+02,3.272595053961764311e+00,-3.430428730952066019e+01,-7.107288185496205988e-36,-7.107288185496205988e-36,6.107288185496206346e-16
1.869925481036592032e+02,3.265711652224565498e+00,-3.432068343347214778e+01,3.448293863522340856e-35,3.448293863522340856e-35,3.348293863522340774e-15
1.873401178956734441e+02,3.258825020906229053e+00,-3.433714723440121475e+01,-4.800546260587322269e-35,-4.800546260587322269e-35,4.700546260587322043e-15
1.876876876876876850e+02,3.251935143761052860e+00,-3.435367934206455942e+01,4.320436015979486563e-35,4.320436015979486563e-35,4.220436015979486314e-15
1.880352574797019258e+02,3.245042004388127399e+00,-3.437028039320298234e+01,-2.158746152886376515e-35,-2.158746152886376515e-35,2.058746152886376654e-15
1.883828272717161383e+02,3.238145586231336193e+00,-3.438695103154140043e+01,-7.788719079139589943e-36,-7.788719079139589943e-36,6.788719079139590758e-16
1.887303970637304076e+02,3.231245872579351808e+00,-3.440369190778883990e+01,3.409569540429460332e-35,3.409569540429460332e-35,3.309569540429460156e-15
1.890779668557446485e+02,3.224342846565640741e+00,-3.442050367963843627e+01,-4.671934652776731013e-35,-4.671934652776731013e-35,4.571934652776730505e-15
1.894255366477588609e+02,3.217436491168460755e+00,-3.443738701176744854e+01,4.151590955243782533e-35,4.151590955243782533e-35,4.051590955243782333e-15
1.897731064397731018e+02,3.210526789210860876e+00,-3.445434257583723792e+01,-2.015826280887956400e-35,-2.015826280887956400e-35,1.915826280887956519e-15
1.901206762317873427e+02,3.203613723360682730e+00,-3.447137105049328909e+01,-8.420894266258567391e-36,-8.420894266258567391e-36,7.420894266258568207e-16
1.904682460238015835e+02,3.196697276130558762e+00,-3.448847312136519605e+01,3.368943209674331786e-35,3.368943209674331786e-35,3.268943209674331435e-15
1.908158158158158244e+02,3.189777429877914017e+00,-3.450564948106665497e+01,-4.545114611211194028e-35,-4.545114611211194028e-35,4.445114611211193489e-15
1.911633856078300369e+02,3.182854166804966134e+00,-3.452290082919547842e+01,3.987523097777351268e-35,3.987523097777351268e-35,3.887523097777351212e-15
1.915109553998442777e+02,3.175927468958722244e+00,-3.454022787233360958e+01,-1.878774281887572208e-35,-1.878774281887572208e-35,1.778774281887572104e-15
1.918585251918585186e+02,3.168997318230982962e+00,-3.455763132404708671e+01,-9.005914065968735929e-36,-9.005914065968735929e-36,8.005914065968736791e-16
1.922060949838727595e+02,3.162063696358340170e+00,-3.457511190488605735e+01,3.326575256922121230e-35,3.326575256922121230e-35,3.226575256922120859e-15
1.925536647758870004e+02,3.155126584922177901e+00,-3.459267034238479255e+01,-4.420136583508341269e-35,-4.420136583508341269e-35,4.320136583508341189e-15
1.929012345679012412e+02,3.148185965348671900e+00,-3.461030737106167976e+01,3.828154166149271278e-35,3.828154166149271278e-35,3.728154166149271421e-15
